id,brand_id,main_image,title,description,price,weight,is_discounted,popularity,created_at,updated_at,buy_price,is_deleted,is_dark,full_description,state,original_title,composition,cover,crop_x,crop_y,crop_w,crop_h,set,sold_in_money_terms,allow_order_when_out_of_stock,sales_notes,yml_title,yml_description,bid,cbid,workflow_state
1397,,e03ade89dde880d0.png,"Очищающее и тонизирующее средство для лица A'kin ""Роза и герань""","Кремовое средство для удаления макияжа с глаз и лица, а также очищения и тонизирования кожи. Обогащено австралийским маслом авокадо, маслом ши и сквалана из маслин, благодаря чему мягко очищает, увлажняет и придает свежий здоровый вид. Подходит для сухой, чувствительной и зрелой кожи. ",1390,225,false,805,2013-09-22 23:35:00 +0400,2014-12-29 17:51:48 +0300,817,false,false,"Придающее здоровый блеск и увлажнение средство A'kin ""Роза и герань"" успокаивает и гармонизует благодаря экстракту лаванды. Алоэ и витамин В5 прекрасно увлажняют кожу. Кожа становится мягкой, появляется здоровый блеск и сияние, исчезают глубокие и мимические морщины. Алоэ и гиалуроновая кислота укрепляют естественный барьер кожи. 

Активные ингредиенты: 
Витамин С - производное вещество (аскорбил глюкозит) - хорошо известен благодаря своим антиоксидантным свойствам и отбеливающему эффекту.
Витамин В5 - ""витамин красоты"" - обладает успокаивающим эффектом.
Алоэ вера успокаивает и гармонизирует.
Экстракт лаванды расслабляет и успокаивает.
",published,A'kin Rose & Geranium Pure Facial Creamy Cleanser & Toner,"Aqua (purified Australian water),Glycerin*,Caprylic/Capric Triglyceride*,
Sesamum Indicum (Sesame) Seed Oil,Cetearyl Alcohol*,Sorbitol*,Sodium Stearoyl Lactylate*,Glyceryl Stearate*,Lecithin (from GMO free soy bean),Squalane (from olives),Butyrospermum Parkii (Shea) Butter(certified organic),Persea Gratissima (Avocado) Oil (certified organic, cold pressed, Australian grown),Macadamia Ternifolia Seed Oil (cold pressed, Australian grown),Hamamelis Virginiana (Witch Hazel) Water,Sodium Isostearoyl Lactylate*,Stearic Acid*,Phenoxyethanol,Glyceryl Laurate*,Xanthan Gum*,Sodium Hydroxymethylglycinate,Rosa Centifolia (Rose) Flower Water ,Panthenol (Pro-vitamin B5),Simmondsia Chinensis (Jojoba) Seed Oil (cold pressed, Australian grown),Ethylhexylglycerin,Sodium Gluconate,Pelargonium Graveolens (Geranium) Flower Oil,Tocopherol,Fusanus Spicatus (Australian sandalwood) Wood Oil,Ascorbyl Palmitate,Hydrogenated Palm Glycerides Citrate*,Benzoic acid,Citronellol#,Farnesol#,Geraniol#,Linalool#,BP standard, *derived from botanical sources, #from essential oils.",,,,,,false,0.0,false,,,,0,0,approved
1398,,ccfdf1a35848cc0c.png,"Очищающий гель для лица A'kin ""Сандал и Нероли""","Не вызывающий сухости очищающий гель для нормальной, комбинированной или жирной кожи, склонной к акне, удаляет избытки кожного сала, сужает поры и оставляет ощущение свежей и гладкой кожи. В5 тонизирует и лечит последствия прыщей путем регенерации, а масло сандала и нероли успокаивает кожу и уменьшает поры. Использовать утром и вечером. ",1390,225,false,295,2013-09-22 23:36:41 +0400,2014-12-29 17:09:27 +0300,773,false,false,"Не содержащий примесей очищающий гель не сушит кожу, удаляет излишки жира и макияжа, освежает, придает жизненную силу, выравнивает текстуру кожи. Для нормальной, жирной и комбинированной кожи. 

Активные ингредиенты: 
Витамин В5 - ""витамин красоты"" - обладает успокаивающим эффектом.
Гамамелис помогает очищать и успокаивать кожу.
Кора мыльного дерева - природный нежный успокаивающий увлажнитель.",published, A'kin Sandalwood & Neroli Pure Facial Cleansing Gel,"Aqua (purified Australian water),Sorbitol*,Glycerin*,Lauryl Glucoside*,Disodium Cocoamphodiacetate (from coconut),Sodium Cocoyl Glutamate (from coconut & sugar cane),Sclerotium Gum*,Sodium Isostearoyl Lactylate*,Sodium Chloride,Hamamelis Virginiana (Witch Hazel) Water,Chlorphenesin,Glyceryl Laurate*,Sodium Citrate*,sodium dehydroacetate,Sodium Gluconate*,Sodium Stearoyl Lactylate*,Citric Acid*,Panthenol (Provitamin B5),Ethylhexylglycerin,Fusanus Spicatus (Australian sandalwood) Wood Oil,Quillaja Saponaria (panama) Bark Extract,Citrus Aurantium Dulcis (Orange) Flower Water,Benzoic Acid,BP standard,*derived from botanical sources.",,,,,,false,0.0,false,,,,0,0,approved
1399,,5bc2f9e7ab598bf6.png,Скраб для лица A'kin Жожоба и кукуруза,"Выравнивает текстуру кожи, придает ей более здоровый вид благодаря содержанию жожоба и зерен злаков, которые удаляют омертвевшие клетки. Также в составе — витамин B5 и успокаивающий кожу гамамелис. ",1490,75,false,452,2013-09-22 23:43:16 +0400,2014-12-29 16:53:36 +0300,876,true,false,"Скраб для лица A'kin ""Жожоба и кукуруза"" Улучшает текстуру кожи благодаря содержанию жожоба и зерен злаков, которые удаляют омертвевшие клетки. Кожа становится гладкой и шелковистой, текстура выравнивается. Подходит для всех типов кожи. 

Активные ингредиенты: 
Частицы зерен злаков отшелушивают, удаляют мертвые клетки кожи и способствуют микроциркуляции кожи.
Косточки жожоба - круглые частички восковой фракции -нежно отшелушивают.
Витамин В5 - ""витамин красоты""- обладает успокаивающим эффектом.
Гамамелис помогает очищать и успокаивать кожу.",published,A'kin Jojoba & Corn Gentle Exfoliating Facial Scrub ,"Aqua (purified Australian water),Sorbitol*,Glycerin*,Lauryl Glucoside*,Disodium Cocoamphodiacetate (from Coconut),Sclerotium Gum*,Jojoba Esters*,Zea Mays (Corn) Cob Powder,Sodium Cocoyl Glutamate (from coconut & sugar cane),Sodium Chloride,Hamamelis Virginiana (Witch Hazel) Water,Glyceryl Laurate*,Citric Acid*,Chlorphenesin,Sodium Citrate*,Sodium Dehydroacetate,Sodium Gluconate*,Sodium Stearoyl Lactylate*,Panthenol (Provitamin B5),Sodium Isostearoyl Lactylate*,Ethylhexylglycerin,Fusanus Spicatus (Australian Sandalwood) Wood Oil,Quillaja Saponaria (panama),Bark Extract,Citrus Aurantium Dulcis (Orange) Flower Water,Benzoic Acid,BP standard,*derived from botanical sources.",,,,,,false,0.0,false,,,,0,0,approved
1400,,67acba57dfb9bf9d.png,Увлажняющий клеточный тоник A'kin,"",1190,125,false,645,2013-09-22 23:51:17 +0400,2014-12-29 16:35:48 +0300,700,false,false,"Входящий в состав экстракт алоэ вера успокаивает кожу, экстракт лаванды расслабляет ее, а Витамин В5 увлажняет, тонизирует и делает ее гладкой за счет способности поддерживать метаболические процессы. Кожа становится гладкой и выглядит свежей и сияющей. При этом разглаживаются мелкие и глубинные морщинки. Спрей можно распылять поверх макияжа для обновления и увлажнения кожи. ",published,A'kin Hydro-Essential Lavender Cellular Brightening Facial Mist,"Water, aloe barbadensis leaf juice, ascorbyl glucoside, panthenol, sodium hyaluronat, lavandula angustifolia (lavender) extract, sorbitol, arginine, sodium citrate, sodium gluconate, phenoxyethanol, ethylhexylglycerin, citric acid, d-limonene, linalool.",,,,,,false,0.0,false,,,,0,0,approved
1401,,aa9079d35c9b970c.png,Маска для лица A'kin «Мгновенное сияние»,"Незаменимая вещь перед особыми случаями вроде вечернего мероприятия или раннего перелета - благодаря экстракту черники и коры ивы маска моментально улучшает тонус кожи, сужает поры и разглаживает мелкие морщины. Гиалуроновая кислота увлажняет, а витамин В3 придает сияние и свежий здоровый вид. Наносить на 10 мин. после очищения, использовать 2 раза в неделю.",1690,50,false,175,2013-09-22 23:57:36 +0400,2014-12-29 15:32:19 +0300,994,false,false,"Эта роскошная маска """"Мгновенное сияние"""" с альфа-гидроксикислотой из фруктового комплекса (AHA), бета-гидроксикислотой из коры ивы (ВНА), витамином В3, гиалуроновой кислотой, шиповником и гранатом помогает улучшить тонус кожи, одновременно уменьшая появление несовершенств и мелких морщин. Эта маска действует мгновенно, обеспечивая молодость, гладкость и сияние кожи. Подходит для всех типов кожи. 

Активные ингредиенты: 
Экстракт плодов черники (AHA) - стимулирует обновление верхних слоев кожи, улучшает тонус кожи, уменьшая появление несовершенств кожи и мелких морщинок и сужая поры. Экстракт коры ивы (BHA) - помогает очистить поры и улучшить внешний вид кожи. Гиалуроновая кислота - обеспечивает кожу необходимой влагой, делая ее упругой и здоровой. 
Витамин В3 - придает коже сияние и здоровый вид. 
Сертифицированный органический экстракт семян шиповника - один из наиболее полезных растительных экстрактов для повышения жизненной силы.",published,"","Active Ingredients:
 
Bilberry fruit extract (AHA)
Willow bark extract (BHA)
Hyaluronic acid
Vitamin B3
Certified organic rosehip seed extract [CO2]
Certified organic pomegranate extract [CO2]
Echium oil",,,,,,false,0.0,false,,,,0,0,approved
1402,31,fa0849ad93924473.png,Экспресс очищающая маска для лица A'kin,"Обогащенная активированным углем, каолиновой глиной, гамамелисом, эфирным маслом лимонника и кедра маска очищает поры от загрязнений, токсинов и излишков кожного жира. Гамамелис тонизирует кожу и уменьшает размер пор. Подходит для нормальной, комбинированной и жирной кожи. Использовать еженедельно. Объем - 75 мл.
",1290,75,false,958,2013-09-23 00:02:57 +0400,2014-12-29 15:14:32 +0300,758,false,false,"Эта стимулирующая маска с каолином, активированным углем, гамамелисом, лимонником и кедром за считанные минуты глубоко очищает поры кожи от загрязнений и токсинов, одновременно поглощая излишки кожного жира и сужая поры кожи. Подходит для нормальной, комбинированной и жирной кожи. 

Активные ингредиенты: 
Каолин - глубоко очищает, вытягивая загрязнения из кожи, и помогает уменьшить излишки кожного жира.
Активированный уголь - вытягивает загрязнения и токсины из пор, делая кожу чистой и обновленной.
Эфирное масло лимонника - мощный экстракт с вяжущим и очищающим действием, помогает регулировать уровень кожного жира и обладаем бодрящим ароматом.
Эфирное масло кедра - успокаивает кожу, одновременно контролируя излишки выделения кожного жира.
Гамамелис - проверенное средство с вяжущим действием, тонизирует и делает кожу упругой.
",published,A'kin Kaolin Clay & Lemongrass Express Purifying Facial Masque ,"Aqua (purified Australian water), Kaolin,Hamamelis Virginiana (Witch Hazel) Water,Glycerin*,Caprylic/Capric Triglyceride*,Macadamia Ternifolia Seed Oil(cold pressed, Australian grown),Cetearyl Alcohol*,Simmondsia Chinensis (Jojoba) Seed Oil (cold pressed, Australian grown),Sodium Stearoyl Glutamate*,Phenoxyethanol,
Bisabolol,Tocopheryl Acetate (Vitamin E Acetate)*,Xanthan Gum*,Citric Acid*,Sodium Hydroxymethylglycinate,Ethylhexylglycerin,Sodium Phytate (from rice),Cymbopogon Schoenanthus (lemongrass) Oil ,Rosmarinus Officinalis (Rosemary) Leaf Extract [CO2],Cedrus Atlantica (cedarwood) Bark Oil,Citrus Aurantium Dulcis (Orange) Peel Oil ,Helianthus Annuus (Sunflower) Seed Oil,Lecithin*,Benzoic Acid,Tocopherol (Vitamin E)*,Citral#,Limonene#,Linalool#,Carbon (CI 77266),*derived from botanical sources, #from essential oils.",,,,,,false,0.0,false,,,,0,0,approved
1403,,99ce4f11ed450d27.jpg,Болотный Billionaire Deborah Lippmann,"Мрачно темно-зеленый, текстура - крем. Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",800,250,false,599,2013-10-11 13:51:38 +0400,2014-04-21 12:12:50 +0400,400,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1404,,039ca8b8e5755804.jpg,Бордово-фиолетовый Dark Side Of The Moon Deborah Lippmann,"Абсолютный баклажан, текстура - крем. Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",800,250,false,504,2013-10-11 13:53:19 +0400,2014-04-23 15:53:22 +0400,400,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1405,2,723bae9ef49feca1.jpg,Лосьон для тела Milk&Honey Lotion Burt's Bees,Основательное увлажнение для всего тела,800,250,false,102,2013-10-21 19:36:20 +0400,2014-04-24 11:34:15 +0400,400,false,false,"Сливочно-сладкий лосьон – это признание в любви к вашей коже. Он сочетает в себе молоко, мед и витамин Е. Специально разработанный для питания кожи, этот лосьон впитывается мгновенно, не оставляя ощущения липкости. 
Способ применения: Обильно нанесите на тело по мере необходимости. 340 гр. США
",published,,,,,,,,false,0.0,false,,,,0,0,approved
1406,2,8629424e3dfc8a8a.jpg,Восстанавливающая антивозрастная сыворотка Ageless Intensive Repairing Serum Burt's Bees,"",1500,250,false,624,2013-10-21 19:45:00 +0400,2014-04-24 11:34:15 +0400,900,false,false,"Эта интенсивная восстанавливающая сыворотка помогает свести к минимуму морщины вокруг глаз, рта и на лбу. Гранат, который входит в состав, активно борется со свободными радикалами, которые могут вызвать старение кожи. Масла примулы и огуречника являются теми самыми жирными кислотами, благодаря которым кожа разглаживается. 
Способ применения: Наносите утром и вечером на очищенную кожу. Аккуратно нанесите небольшое количество крема непосредственно на морщины (и/или заломы) вокруг глаз, рта и на лбу. 13 мл. США
",published,,,,,,,,false,0.0,false,,,,0,0,approved
1407,2,430a78a21f85a7f9.jpg,Крем для глаз Radiance Eye Cream Burt's Bees,"",1200,250,false,135,2013-10-21 20:03:33 +0400,2014-04-24 11:34:16 +0400,500,false,false,"Маточное молочко помогает сделать кожу мягкой и сияющей, а также разгладить морщины. Гладкая и идеально увлажненная кожа просто светится здоровьем! Также в состав входят экстракты ромашки и огурца, которые известны своими успокаивающими эффектами на кожу. Забудьте о тусклой коже вокруг глаз!
Способ применения: Наносите утром и вечером на очищенную кожу. 14 гр. США",published,,,,,,,,false,0.0,false,,,,0,0,approved
1408,2,3bcc93c90f355c20.jpg,Ночной крем для лица Carrot Nutritive Night Creme Burt's Bees,"Бета-каротин и масло семян моркови будут всю ночь восстанавливать вашу уставшую за день кожу. Также в состав крема входят витамин Е и экстракт розмарина, отвечающие за питание кожи, и масла авокадо и миндаля, которые естественным образом смягчают кожу.  Благодаря бета-каротину придает коже легкий оттенок загара. Способ применения: Нанесите на лицо нежными круговыми движениями кончиками пальцев после очищения кожи. Используйте осторожно, так как этот продукт может изменить цвет одежды. 28.5 гр. США",1200,250,false,181,2013-10-21 20:16:24 +0400,2014-03-22 15:01:02 +0400,550,false,false,"",published,,,,,,,,false,0.0,false,,,,0,0,approved
1409,2,fc03bb5cb9d01b2c.jpg,Крем для проблемной кожи Acne Solution Maximum Spot Treatment Cream Burt's Bees,"",800,250,false,744,2013-10-21 20:25:45 +0400,2014-04-23 15:53:23 +0400,400,false,false,"Этот крем  - настоящая бомба в борьбе с прыщами. Он активно борется с воспалениями, при этом совсем не раздражая кожу. Экстракт корня солодки устраняет покраснения и в итоге красивая кожа вам просто обеспечена!
Способ применения: Тщательно очистите кожу перед применением. Наносите непосредственно на прыщи, начиная с нанесения один раз в день и затем увеличивая периодичность нанесения до трех раз в день. При появлении сухости сократите использование средства до одного раза в день или через день. 10 гр. США
",published,,,,,,,,false,0.0,false,,,,0,0,approved
1410,2,9055d2c1d2ee04c7.jpg,Ночной антивозрастной крем Ageless Hydrating Night Cream Burt's Bees,"",1500,250,false,629,2013-10-21 20:38:27 +0400,2014-04-24 11:34:17 +0400,800,false,false,"Клинически доказано, что этот крем способен уменьшить появление морщин. Гранат, который входит в состав, активно борется со свободными радикалами, которые могут вызвать старение кожи. Также в состав входит масло Ши и экстракт коры белой березы, которые помогают сделать вашу кожу мягкой и гладкой. 
Способ применения: Наносите на очищенную кожу каждый вечер. 55 гр. США
",published,,,,,,,,false,0.0,false,,,,0,0,approved
1411,2,79e38b3159942835.jpg,Лосьон для тела Milk&Honey Body Lotion Burt's Bees,"",600,250,false,78,2013-10-21 21:03:20 +0400,2014-03-16 10:54:52 +0400,300,false,false,"Сливочно-сладкий лосьон – это признание в любви к вашей коже. Он сочетает в себе молоко, мед и витамин Е. Специально разработанный для питания кожи, этот лосьон впитывается мгновенно, не оставляя ощущения липкости. 
Способ применения: Обильно нанесите на тело по мере необходимости. 170 гр. США",published,,,,,,,,false,0.0,false,,,,0,0,approved
1412,2,2c6d5e233bdee372.jpg,Средство для умывания для сухой кожи Intense Hydration Cream Cleanser Burt's Bees,"",800,250,false,104,2013-10-21 21:10:08 +0400,2014-03-22 04:25:07 +0400,400,false,false,"Очищающее средство для сухой кожи с кремовой текстурой для лица еще раз доказывает, что только природа может создать лучшие вещи для нашей красоты. Шалфей помогает удерживать влагу, природные гидраты помогают мягко, но тщательно очистить кожу, делая ее мягкой и обновленной. 
Способ применения: Наносите на влажное лицо и мягко помассируйте. Смойте теплой водой. Для достижения наилучших результатов после использования нанесите наш увлажняющий крем для лица, или дневной лосьон для лица.  170 гр. США",published,,,,,,,,false,0.0,false,,,,0,0,approved
1413,2,d8783fc756082219.jpg,Салфетки для очищения кожи Sensitive Facial Cleansing Towelettes Burt's Bees,"Это лучшие очищающие салфетки для лица для чувствительной кожи. Одним простым движением салфетки идеально очищают кожу, снимают макияж и освежают лицо. Экстракт хлопка смягчает кожу, алоэ увлажняет и делает кожу гладкой и нежной. 
Способ применения: Аккуратно протрите лицо салфеткой для того, чтобы удалить грязь и макияж. Не требует смывания. 30 салфеток в упаковке. 
",500,250,false,766,2013-10-21 21:25:29 +0400,2014-04-21 12:12:53 +0400,250,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1414,2,d0ceed8e3d7e5369.jpg,Антивозрастной крем для глаз Ageless Line Smoothing Eye Creme Burt's Bees,"Этот натуральный крем для глаз дарит коже вокруг глаз удивительную мягкость и гладкость, а также избавляет от «гусиных лапок» (эффект клинически доказан!). В основе крема - гранат, один из самых мощных природных антиоксидантов, который активно борется со свободными радикалами. Также в создании гладкой и обновленной кожи участвуют экстракты магнолии и конского каштана (для борьбы со старением кожи).  
Способ применения: Наносите утром и вечером на очищенную кожу. Аккуратно нанесите небольшое количество крема под глаза и  область бровных дуг. ",1200,250,false,115,2013-10-21 21:34:38 +0400,2014-04-24 11:34:19 +0400,550,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1415,2,09e263fa71bd4c07.jpg,Антивозрастной дневной лосьон для лица Ageless Day Lotion Burt's Bees,"",1200,250,false,127,2013-10-21 21:43:27 +0400,2014-03-19 15:53:18 +0400,700,false,false,"Этот лосьон для лица отлично увлажняет кожу, а также помогает ей бороться с морщинами (клинически доказано). Гранат, который входит в состав, активно борется со свободными радикалами, которые могут вызвать старение кожи. Также он содержит экстракт корня Дикого Ямса, что также способствует обновлению и разглаживанию кожи. 
Способ применения: Наносите на очищенную кожу лица и шеи каждое утро. 57 гр. США",published,,,,,,,,false,0.0,false,,,,0,0,approved
1416,2,30d3452fd4d109ee.jpg,Точечное средство от воспалений Acne Solution Targeted Spot Treatment Burt's Bees,"Это уникальное средство с чайным деревом, календулой и экстрактом петрушки действительно помогает сократить появление прыщей. В результате вы получите гладкую и здоровую кожу, каковой она и должна быть. 
Способ применения: Наносите средство на очищенную кожу утром и вечером.  7.5 мл. США",700,250,false,537,2013-10-21 22:01:03 +0400,2014-04-24 11:34:22 +0400,400,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1417,2,e2f8eb2fa6bd443d.jpg,Средство для умывания для проблемной кожи Acne Solution Purifying Gel Cleanser Burt's Bees,"Клинически доказано, что это средство помогает очистить кожу от бактерий, вызывающих акне. Салициловая кислота и экстракт коры ивы проникают глубоко в поры, что приводит к уменьшению прыщей и предотвращает появление новых раздражений. Экстракт вечерней примулы и свеклы помогает успокоить кожу и очистить ее от излишек масла без пересушивания и раздражения.
Способ применения: Нанесите гель на влажную кожу (избегайте области вокруг глаз, если гель попал в глаза – тщательно промойте их водой). Помассируйте и тщательно смойте. 145 мл.",700,250,false,170,2013-10-21 22:06:08 +0400,2014-04-23 15:53:25 +0400,350,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1418,2,c74573e95c56fcba.jpg,Дневной лосьон для лица Radiance Day Lotion SPF15 Burt's Bees,"",1200,250,false,131,2013-10-21 22:19:19 +0400,2014-04-21 12:12:54 +0400,600,false,false,"Этот легкий лосьон для лица с солнцезащитным фактором и экстрактом календулы смягчает, успокаивает кожу, а также дарит ей заметное сияние. Также средство обогащено маточным молочком, способствующим естественному омоложению кожи. 
Способ применения: Наносите каждое утром на лицо и шею после очищения кожи. Также наносите перед выходом на солнце и по мере необходимости. 55 гр. США",published,,,,,,,,false,0.0,false,,,,0,0,approved
1419,2,28f72614b76a5259.jpg,Крем для глаз для чувствительной кожи Sensitive Eye Cream Burt's Bees,"",1200,250,false,626,2013-10-21 22:28:58 +0400,2014-04-24 11:34:28 +0400,600,false,false,"Клинически доказано, что этот крем способен уменьшить отечность, не вызывая покраснений и раздражений в области глаз. Экстракт хлопка успокоит кожу и защитит ее от воздействия средств для умывания. Этот крем такой мягкий, что его можно использовать каждый день.  
Способ применения: Аккуратно нанесите небольшое количество крема под глаза утром и вечером. 10 гр. США",published,,,,,,,,false,0.0,false,,,,0,0,approved
1420,2,b1ec36c04fd85dc0.jpg,Увлажняющий лосьон для сухой кожи Intense Hydration Day Lotion Burt's Bees,"",1200,250,false,216,2013-10-21 22:35:18 +0400,2014-12-21 15:15:55 +0300,600,false,false,"Порадуйте свою кожу отличным увлажняющим лосьоном, который сделает ее мягкой и сияющей. Это наш лучший увлажняющий (к тому же и омолаживающий) крем с экстрактом шалфея отлично удерживает влагу и является самым лучшим другом сухой кожи.  
Способ применения: Наносите каждое утром на лицо и шею после очищения кожи нашим кремовым лосьоном. 50 гр. США",published,"","",,,,,,false,0.0,false,,,,0,0,approved
1421,2,d4cd70a365710190.jpg,Крем для глаз для сухой кожи Intense Hydration Eye Cream Burt's Bees,"",1200,250,false,211,2013-10-21 23:04:37 +0400,2014-04-21 12:12:55 +0400,600,false,false,"Без сомнений, это один из лучших кремов для глаз, который отлично борется с сухостью кожи. Клинически доказано, что он способствует разглаживанию морщин и помогает коже удерживать влагу. Экстракт шалфея мягко ухаживает за нежной кожей вокруг глаз, делая ее гладкой и сияющей. 
Способ применения: Наносите утром и вечером на очищенную кожу. Аккуратно нанесите небольшое количество крема под глаза. 10 гр. США",published,,,,,,,,false,0.0,false,,,,0,0,approved
1422,2,a4a1aa2cfbdf1c54.jpg,Ночной крем для сухой кожи Intense Hydration Night Cream Burt's Bees,"",1200,250,false,71,2013-10-21 23:07:09 +0400,2014-04-21 12:12:56 +0400,600,false,false,"Этот крем с экстрактом шалфея позволит вам получить действительно шикарную кожу после сна. Это наш лучший ночной увлажняющий крем, который помогает коже удерживать влагу. Он также способствует уменьшению морщин, так что не удивляйтесь, если утром ваша кожа будет сиять здоровьем и на ощупь будет мягкой как шелк!  
Способ применения: Наносите каждый вечер на лицо и шею после очищения кожи нашим кремовым лосьоном. 50 гр. США",published,,,,,,,,false,0.0,false,,,,0,0,approved
1423,2,d602dcf80ea27777.jpg,Сыворотка для лица Radiance Serum Burt's Bees,"",1200,250,false,1576,2013-10-21 23:25:14 +0400,2014-04-24 11:34:30 +0400,600,false,false,"Маточное молочко помогает сделать кожу мягкой и сияющей, а также разгладить морщины. Гладкая и идеально увлажненная кожа просто светится здоровьем! Также в состав входят экстракты ромашки и огурца, которые известны своими успокаивающими эффектами на кожу. Забудьте о тусклой коже вокруг глаз!
Способ применения: Наносите утром и вечером на очищенную кожу. Аккуратно нанесите небольшое количество крема под глаза. 13 мл.",published,,,,,,,,false,0.0,false,,,,0,0,approved
1424,,859151d374548fab.jpg,Cине-зеленый глиттер Across The Universe Deborah Lippmann,"Пылающий синий глиммер и металлический зелено-голубой глиттер в полупрозрачной синей основе (текстура - глиттер). Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",800,250,false,92,2013-10-21 23:50:56 +0400,2014-04-24 11:34:30 +0400,450,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1425,,85c1c38bbcf11940.jpg,Искрящийся сапфир Va Va Voom Deborah Lippmann,"Искрящийся сапфир (текстура - глиттер). Лимитированная коллекция ""Ограбление ювелирного"" (Осень, 2013). Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",800,250,false,222,2013-10-21 23:57:31 +0400,2014-04-21 12:12:56 +0400,450,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1426,,7e33fca1a0cbff19.jpg, Кремовый Fashion Deborah Lippmann,"Серо-коричневый крем (текстура - крем). Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",700,250,false,1185,2013-10-22 00:05:46 +0400,2014-04-24 11:34:31 +0400,370,false,false,"",published,,,,,,,,false,0.0,false,,,,0,0,approved
1427,,0678858ca685a7b1.jpg,Черный Fade To Black Deborah Lippmann,"Черный винил (текстура - крем). Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",700,250,false,3,2013-10-22 00:25:03 +0400,2014-01-20 15:08:40 +0400,370,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1428,,05678f34610dc482.jpg,Мерцающий розовый Dream a Little Dream of Me Deborah Lippmann,"Розовая глазурь (текстура - шиммер на прозрачной основе). Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",700,250,false,442,2013-10-22 00:29:37 +0400,2014-04-21 12:12:57 +0400,370,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1429,,46a11f594d8babf0.jpg,Изумрудный Don't Tell Mama Deborah Lippmann,"Изумрудный шиммер (текстура - шиммер). Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",700,250,false,833,2013-10-22 00:34:50 +0400,2014-04-24 11:34:32 +0400,370,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1430,,64979de34aee1aa8.jpg,Ярко-розовый Daytripper Deborah Lippmann,"Розовый меланж дыни (текстура - крем). Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",700,250,false,148,2013-10-22 00:38:11 +0400,2014-04-21 12:12:58 +0400,370,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1431,,e40def0fe112057b.jpg,Разноцветный глиттер Candy Shop Deborah Lippmann,"Разноцветный глиттер-конфетти в розовой основе (текстура - глиттер). Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",800,250,false,295,2013-10-22 00:43:11 +0400,2014-04-24 11:34:32 +0400,450,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1432,,e37b27daed8048cb.jpg,Ярко-фиолетовый Call Me Irresponsible Deborah Lippmann,"Жизнерадостный фиолетовый (текстура - желе). Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",700,250,false,132,2013-10-22 00:47:55 +0400,2014-04-23 15:53:30 +0400,370,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1433,,126cf3270efd0071.jpg,Мерцающий рубин Brick House Deborah Lippmann,"Блестящий красно-рыжий (текстура - шиммер). Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",700,250,false,4,2013-10-22 01:06:24 +0400,2014-01-20 15:08:40 +0400,370,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1434,,8529d5bf1ef2ee9f.jpg,Мерцающий Bring On The Bling Deborah Lippmann,"Мерцающий прозрачный (текстура - шиммер на прозрачной основе). Содержит алмазный порошок. Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",950,250,false,1186,2013-10-22 01:11:54 +0400,2014-06-16 14:12:19 +0400,520,false,false,"",published,"","",,83,24,171,206,false,520.0,false,,,,0,0,approved
1435,,b7f1c64c44128faa.jpg,Золотистый глиттер Boom Boom Pow Deborah Lippmann,"Гламурный блеск золота (текстура - глиттер), содержит частички с 24-каратным золотом. Сохнет быстро. Объем - 15 мл, страна пр-ва США. ",1050,250,false,27,2013-10-22 01:13:54 +0400,2014-04-21 12:12:59 +0400,570,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
1436,,1b6e2988d4f3df6d.jpg,Фуксия Between The Sheets Deborah Lippmann,"Элегантная фуксия (текстура - крем). Сохнет быстро. Объем - 15 мл, страна пр-ва США.  ",700,250,false,605,2013-10-22 01:22:55 +0400,2014-04-24 11:34:34 +0400,370,false,false,,published,,,,,,,,false,0.0,false,,,,0,0,approved
